  0.10000000000000001        56.334094797929154        11.229603639230175        67.563698437159331        37.703341877829708        93.190868637463055       -7.5495165674510645E-014   5.3290705182007514E-015  -1.0658141036401503E-014
  0.20000000000000001        58.353129059001091        9.2198274755725258        67.572956534573621        39.054643239488314        86.172910390072602       -7.6383344094210770E-014   6.9277916736609768E-014   5.5067062021407764E-014
  0.29999999999999999        58.876063815724848        8.6870036645580289        67.563067480282882        39.404633560328264        84.947040171488766       -8.1712414612411521E-014   1.7941204077942530E-013   1.5232259897857148E-013
  0.40000000000000002        57.196456998831529        10.363729248664324        67.560186247495849        38.280504553466329        90.145460491256330       -4.3520742565306136E-014   9.2370555648813024E-014   1.0569323194431490E-013
  0.50000000000000000        57.454185465256501        10.116915883619736        67.571101348876240        38.452997330995203        89.122478211401017       -9.2814644858663087E-014   9.0594198809412774E-014   9.1038288019262836E-014
  0.59999999999999998        57.420746390596982        10.152080980273270        67.572827370870257        38.430617192138108        89.867126365875464        1.9539925233402755E-014   5.2180482157382357E-014   3.2063240951174521E-013
  0.70000000000000007        56.661662669368830        10.902938726216547        67.564601395585385        37.922576845381492        91.710677870246741        2.9309887850104133E-014   7.9047879353311146E-014   4.6074255521943996E-013
  0.80000000000000004        57.466626230542325        10.105007993959642        67.571634224501963        38.461323699395649        89.168199298660426        5.3290705182007514E-014  -7.2830630415410269E-014   3.9701575360595598E-013
  0.90000000000000002        56.693729815019715        10.877337946196457        67.571067761216170        37.944038778156987        91.476829657203496        2.3270274596143281E-013  -3.5971225997855072E-014   5.2313708920337376E-013
   1.0000000000000000        56.122991744705729        11.428007425260052        67.550999169965777        37.562054605606974        93.553782232786347        2.2559731860383181E-013   2.3092638912203256E-014   3.9857006584043120E-013
   1.1000000000000001        54.818513501095360        12.756168196967431        67.574681698062790        36.688992042563171        97.678996165202079        2.5668356329333619E-013  -6.9722005946459831E-014   7.1476158325367578E-013
   1.2000000000000000        59.069535064899689        8.4963697482355371        67.565904813135234        39.534120200298879        84.448161871818158        2.8332891588433995E-013  -4.2632564145606011E-014   7.9181106116266164E-013
   1.3000000000000000        60.574241509921706        6.9868009210251341        67.561042430946841        40.541191703372434        79.615075819260142        2.6290081223123707E-013   7.2830630415410269E-014   7.5139894306630595E-013
   1.4000000000000001        58.888986383321075        8.6873798158878284        67.576366199208906        39.413282389882866        85.062146146612193        1.5099033134902129E-013   6.5725203057809267E-014   8.3844042819691822E-013
