 rc =   1.5000000000000000      potential (reduced units) =   -2.3040000000000216      potential (Kcal/mol) -0.10469145600000099     
 rc =   2.0000000000000000      potential (reduced units) =   -3.7449429456891683      potential (Kcal/mol) -0.17016646250917009     
 rc =   2.5000000000000000      potential (reduced units) =   -3.9599772283557466      potential (Kcal/mol) -0.17993740527925681     
 rc =   3.0000000000000000      potential (reduced units) =   -4.0256257575433754      potential (Kcal/mol) -0.18292040879701343     
 Energies calculated without PBC
